,MMAF_CODE,MMSI,COLCT_DT,REG_ANS,COMM_TYPE,LATITUDE,LONGITUDE,INSTALL_DT,LANTERN_STATUS,RACON_STATUS,BATTERY_STATUS,CHARGER_STATUS,SOLAR_STATUS,DATALOGGER_STATUS,SPARE_STATUS,MAIN_VOLT_STATUS,SUB_VOLT_STATUS,SOLAR_VOLT_STATUS,WIND_VOLT_STATUS,WAVE_VOLT_STATUS,CHARGER_VOLT_STATUS,BATTERY_VOLT_STATUS,SPARE_VOLT_STATUS,AIS_CURR_STATUS,LANTERN_CURR_STATUS,DATALOGGER_CURR_STATUS,SPARE_CURR_STATUS,WIND_SPEED_STATUS,WIND_DIRECT_STATUS,AIR_TEMPER_STATUS,HUMIDITY_STATUS,DEW_POINT_STATUS,AIR_PRESSURE_STATUS,HORIZON_VISIBL_STATUS,WATER_LEVEL_STATUS,CURRENT1_STATUS,CURRENT2_STATUS,CURRENT3_STATUS,WAVE_HEIGHT_STATUS,WAVE_DRC_STATUS,SWELL_HEIGHT_STATUS,SWELL_DRC_STATUS,WATER_TEMPER_STATUS,PRECIPI_TYPE_STATUS,SALINITY_STATUS,ICE_STATUS,HEAT_PROSTR_STATUS,HELIOGRAPH_STATUS,OXYGEN_STATUS,OXYGEN_SATUR_STATUS,PH_STATUS,CHLOROPHYLL_STATUS,MUDDINESS_STATUS,PRECIPI_STATUS,CHARGER_CURR_STATUS,DISCHARGER_CURR_STATUS,VTS_ID,BASESTATION_ID,REGIST_USER_NO,REGIST_DT,UPDT_USER_NO,UPDT_DT
2688836,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2688601,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2689255,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2689250,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2689063,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.37,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2689053,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2689048,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2678021,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2678012,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2678002,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2677868,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2730255,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.37,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2730077,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2730068,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2730062,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2730044,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2678183,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2678174,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2678039,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2678033,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2678029,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2689460,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2689454,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2689286,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2689268,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2689260,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2726758,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2730296,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2730287,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2730281,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2730260,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2720551,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2720540,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2720353,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2720348,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2720343,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2720766,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2720588,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2720581,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.37,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2720564,110,994403586,2.01801E+13,,,37.05818333,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2720556,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2726980,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2726797,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2726792,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2726780,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.37,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2726763,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2720819,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2720808,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2720784,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2720779,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2727020,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2727014,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2726990,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2726987,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2681328,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2681309,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2681303,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2681295,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2727902,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2727895,110,994403586,2.01801E+13,,,37.05818333,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2727879,110,994403586,2.01801E+13,,,37.05818333,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2727869,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2727865,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2678325,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2678209,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2678193,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2678188,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2731136,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2731117,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2731110,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0,,,,,,
2731102,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2730917,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2731356,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2731346,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2731323,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2731151,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2731145,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2694705,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2694700,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2694691,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2694674,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.37,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2694668,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2694930,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2694901,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2694896,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2694711,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2695140,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2695129,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2695110,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2695106,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2695102,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2708052,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2708040,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2708033,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2708017,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2708008,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2695358,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2695336,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2695330,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2695319,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2695145,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2708276,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2708264,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2708246,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2708240,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2708234,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,0,0,0,11.9,,0,,,,0,0,0.37,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2678364,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2678339,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2731582,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2731561,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2731555,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2731548,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2731362,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2695574,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2695568,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2695549,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2695540,110,994403586,2.01801E+13,,,37.05815,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2695536,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2731797,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2731789,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2731778,110,994403586,2.01801E+13,,,37.05816667,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2731592,110,994403586,2.01801E+13,,,37.05816667,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
